id,code,name,class_div,danger_sec,group_env_onu,group_env_onu_disp_esp,qty_limit,qty_except,int_emb_env,int_emb_env_disp_esp,int_trasp,int_trasp_disp_esp,start_date
waybill_materiales_peligrosos_2172,M2173,"SUSTANCIA BIOLÓGICA, CATEGORÍA B",6.2,,,"319
341",0,E0,P650,,"T1
BK1
BK2",TP1,2021-06-01
waybill_materiales_peligrosos_2173,M2174,ACETILENO EXENTO DE SOLVENTE,2.1,,,,0,E0,P200,,,,2021-06-01
waybill_materiales_peligrosos_2174,M2175,"NITRATO DE AMONIO, EN EMULSIÓN, SUSPENSIÓN o GEL, explosivos intermediarios para voladuras",5.1,,II,309,0,E2,"P505
IBC02",B16,T1,"TP1
TP9
TP17
TP32",2021-06-01
waybill_materiales_peligrosos_2175,M2176,"4-NITROFENILHIDRAZINA con un mínimo del 30 %, en masa, de agua",4.1,,I,28,0,E0,P406,PP26,,,2021-06-01
waybill_materiales_peligrosos_2176,M2177,PERBORATO DE SODIO MONOHIDRATADO,5.1,,III,,5 kg,E1,"P002
IBC08
LP02",B3,"T1
BK1
BK2
BK3",TP33,2021-06-01
waybill_materiales_peligrosos_2177,M2178,CARBONATO DE SODIO PEROXIHIDRATADO,5.1,,II,,1 kg,E2,"P002
IBC08","B2, B4","T3
BK1
BK2",TP33,2021-06-01
waybill_materiales_peligrosos_2178,M2179,"EXPLOSIVO DESENSIBILIZADO, LÍQUIDO, N.E.P.",3,,I,"274
311",0,E0,P099,,,,2021-06-01
waybill_materiales_peligrosos_2179,M2180,"EXPLOSIVO DESENSIBILIZADO, SÓLIDO, N.E.P.",4.1,,I,"274
311
394",0,E0,P099,,,,2021-06-01
waybill_materiales_peligrosos_2180,M2181,"LÍQUIDO TÓXICO POR INHALACIÓN, N.E.P., con una CL50 inferior o igual a 200 ml/m3 y con concentración saturada de vapor superior o igual a 500 CL50",6.1,,I,274,0,E0,P601,,T22,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_2181,M2182,"LÍQUIDO TÓXICO POR INHALACIÓN, N.E.P., con una CL50 inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50",6.1,,I,274,0,E0,P602,,T20,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_2182,M2183,"LÍQUIDO TÓXICO POR INHALACIÓN, INFLAMABLE, N.E.P., con una CL50 inferior o igual a 200 ml/m3 y con concentración saturada de vapor superior o igual a 500 CL50",6.1,3,I,274,0,E0,P601,,T22,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_2183,M2184,"LÍQUIDO TÓXICO POR INHALACIÓN, INFLAMABLE, N.E.P., con una CL50 inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50",6.1,3,I,274,0,E0,P602,,T20,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_2184,M2185,"LÍQUIDO TÓXICO POR INHALACIÓN, HIDRORREACTIVO, N.E.P., con una CL50 inferior o igual a 200 ml/m3 y con concentración saturada de vapor superior o igual a 500 CL50",6.1,4.3,I,274,0,E0,P601,,T22,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_2185,M2186,"LÍQUIDO TÓXICO POR INHALACIÓN, HIDRORREACTIVO, N.E.P., con una CL50 inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50",6.1,4.3,I,274,0,E0,P602,,T20,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_2186,M2187,"LÍQUIDO TÓXICO POR INHALACIÓN, COMBURENTE, N.E.P., con una CL50 inferior o igual a 200 ml/m3 y con concentración saturada de vapor superior o igual a 500 CL50",6.1,5.1,I,274,0,E0,P601,,T22,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_2187,M2188,"LÍQUIDO TÓXICO POR INHALACIÓN, COMBURENTE, N.E.P., con una CL50 inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50",6.1,5.1,I,274,0,E0,P602,,T20,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_2188,M2189,"LÍQUIDO TÓXICO POR INHALACIÓN, CORROSIVO, N.E.P., con una CL50 inferior o igual a 200 ml/m3 y con concentración saturada de vapor superior o igual a 500 CL50",6.1,8,I,274,0,E0,P601,,T22,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_2189,M2190,"LÍQUIDO TÓXICO POR INHALACIÓN, CORROSIVO, N.E.P., con una CL50 inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50",6.1,8,I,274,0,E0,P602,,T20,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_2190,M2191,"SUSTANCIA
ORGANOMETÁLICA, SÓLIDA, PIROFÓRICA",4.2,,I,274,0,E0,P404,PP86,T21,"TP7
TP33
TP36",2021-06-01
waybill_materiales_peligrosos_2191,M2192,"SUSTANCIA
ORGANOMETÁLICA, LÍQUIDA, PIROFÓRICA",4.2,,I,274,0,E0,P400,PP86,T21,"TP2
TP7
TP36",2021-06-01
waybill_materiales_peligrosos_2192,M2193,"SUSTANCIA ORGANOMETÁLICA, SÓLIDA, PIROFÓRICA, HIDRORREACTIVA",4.2,4.3,I,274,0,E0,P404,PP86,T21,TP7 TP33 TP36 TP41,2021-06-01
waybill_materiales_peligrosos_2193,M2194,"SUSTANCIA ORGANOMETÁLICA, LÍQUIDA, PIROFÓRICA, HIDRORREACTIVA",4.2,4.3,I,274,0,E0,P400,PP86,T21,TP2 TP7 TP36 TP41,2021-06-01
waybill_materiales_peligrosos_2194,M2195,"SUSTANCIA
ORGANOMETÁLICA, SÓLIDA, HIDRORREACTIVA",4.3,,I,274,0,E0,P403,,T9,TP7 TP33 TP36 TP41,2021-06-01
waybill_materiales_peligrosos_2195,M2196,"SUSTANCIA ORGANOMETÁLICA, SÓLIDA, HIDRORREACTIVA, INFLAMABLE",4.3,4.1,I,274,0,E0,P403,,T9,TP7 TP33 TP36 TP41,2021-06-01
waybill_materiales_peligrosos_2196,M2197,"SUSTANCIA ORGANOMETÁLICA, SÓLIDA, HIDRORREACTIVA, QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO",4.3,4.2,I,274,0,E0,P403,,T9,TP7 TP33 TP36 TP41,2021-06-01
waybill_materiales_peligrosos_2197,M2198,"SUSTANCIA
ORGANOMETÁLICA, LÍQUIDA, HIDRORREACTIVA",4.3,,I,274,0,E0,P402,,T13,TP2 TP7 TP36 TP41,2021-06-01
waybill_materiales_peligrosos_2198,M2199,"SUSTANCIA ORGANOMETÁLICA, LÍQUIDA, HIDRORREACTIVA, INFLAMABLE",4.3,3,I,274,0,E0,P402,,T13,TP2 TP7 TP36 TP41,2021-06-01
waybill_materiales_peligrosos_2199,M2200,"SUSTANCIA ORGANOMETÁLICA, SÓLIDA, QUE EXPERIMENTA CALENTAMIENTO ESPONTÁNEO",4.2,,II,274,500 g,E2,"P410
IBC06",,T3,"TP33
TP36",2021-06-01
waybill_materiales_peligrosos_2200,M2201,"METALES ALCALINOS, AMALGAMA SÓLIDA DE",4.3,,I,182,0,E0,P403,,T9,"TP7
TP33",2021-06-01
waybill_materiales_peligrosos_2201,M2202,"METALES ALCALINOTÉRREOS, AMALGAMA SÓLIDA DE",4.3,,I,183,0,E0,P403,,T9,"TP7
TP33",2021-06-01
waybill_materiales_peligrosos_2202,M2203,"POTASIO METÁLICO, ALEACIONES SÓLIDAS DE",4.3,,I,,0,E0,P403,,T9,"TP7
TP33",2021-06-01
waybill_materiales_peligrosos_2203,M2204,"POTASIO Y SODIO, ALEACIONES SÓLIDAS DE",4.3,,I,,0,E0,P403,,T9,"TP7
TP33",2021-06-01
waybill_materiales_peligrosos_2204,M2205,CLORATO DE BARIO EN SOLUCIÓN,5.1,6.1,II,,1 L,E2,"P504
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_2205,M2206,PERCLORATO DE BARIO EN SOLUCIÓN,5.1,6.1,II,,1 L,E2,"P504
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_2206,M2207,"CLORATO Y CLORURO DE MAGNESIO EN SOLUCIÓN, MEZCLA DE",5.1,,II,,1 L,E2,"P504
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_2207,M2208,PERCLORATO DE PLOMO EN SOLUCIÓN,5.1,6.1,II,,1 L,E2,"P504
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_2208,M2209,CLORONITROBENCENOS LÍQUIDOS,6.1,,II,279,100 ml,E4,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_2209,M2210,CLORHIDRATO DE 4-CLORO-o- TOLUIDINA EN SOLUCIÓN,6.1,,III,223,5 L,E1,"P001
IBC03",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_2210,M2211,beta-NAFTILAMINA EN SOLUCIÓN,6.1,,II,,100 ml,E4,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_2211,M2212,"ÁCIDO FÓRMICO con un mínimo del 10 % pero no más del 85 %, en masa, de ácido",8,,II,,1 L,E2,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_2212,M2213,"ÁCIDO FÓRMICO con un mínimo del 5 % y un máximo del 10 %, en masa, de ácido",8,,III,,5 L,E1,"P001
IBC03
LP01",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_2213,M2214,CIANURO DE POTASIO EN SOLUCIÓN,6.1,,I,,0,E5,P001,,T14,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_2214,M2215,CIANURO DE SODIO EN SOLUCIÓN,6.1,,I,,0,E5,P001,,T14,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_2215,M2216,FLUORURO DE SODIO EN SOLUCIÓN,6.1,,III,223,5 L,E1,"P001
IBC03
LP01",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_2216,M2217,CLOROACETOFENONA LÍQUIDA,6.1,,II,,0,E0,"P001
IBC02",,T7,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_2217,M2218,"BROMURO DE XILILO, SÓLIDO",6.1,,II,,0,E4,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_2218,M2219,"TOLUILEN-2,4 -DIAMINA EN SOLUCIÓN",6.1,,III,223,5 L,E1,"P001
IBC03
LP01",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_2219,M2220,"TRIFLUORURO DE BORO Y ÁCIDO ACÉTICO, COMPLEJO SÓLIDO DE",8,,II,,1 kg,E2,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_2220,M2221,"TRIFLUORURO DE BORO Y ÁCIDO PROPIÓNICO, COMPLEJO SÓLIDO DE",8,,II,,1 kg,E2,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_2221,M2222,HIDRÓGENODIFLUORURO DE POTASIO EN SOLUCIÓN,8,6.1,II,,1 L,E2,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_2222,M2223,FLUORURO DE POTASIO EN SOLUCIÓN,6.1,,III,223,5 L,E1,"P001
IBC03
LP01",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_2223,M2224,"HIDRÓXIDO DE
TETRAMETILAMONIO SÓLIDO",8,,II,,1 kg,E2,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_2224,M2225,DINITRO-o-CRESOLATO DE AMONIO EN SOLUCIÓN,6.1,,II,,100 ml,E4,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_2225,M2226,ÁCIDO BROMOACÉTICO SÓLIDO,8,,II,,1 kg,E2,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_2226,M2227,ACRILAMIDA EN SOLUCIÓN,6.1,,III,223,5 L,E1,"P001
IBC03
LP01",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_2227,M2228,"CLORUROS DE
CLOROBENCILO, SÓLIDOS",6.1,,III,,5 kg,E1,"P002
IBC08
LP02",B3,T1,TP33,2021-06-01
waybill_materiales_peligrosos_2228,M2229,"ISOCIANATO DE 3-CLORO-4- METILFENILO, SÓLIDO",6.1,,II,,500 g,E4,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_2229,M2230,CLOROTOLUIDINAS LÍQUIDAS,6.1,,III,,5 L,E1,"P001
IBC03
LP01",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_2230,M2231,XILENOLES LÍQUIDOS,6.1,,II,,100 ml,E4,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_2231,M2232,NITROBENZOTRIFLUORUROS SÓLIDOS,6.1,,II,,500 g,E4,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_2232,M2233,DIFENILOS POLICLORADOS SÓLIDOS,9,,II,305,1 kg,E2,"P906
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_2233,M2234,NITROCRESOLES LÍQUIDOS,6.1,,III,,5 L,E1,"P001
IBC03
LP01",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_2234,M2235,"HIDRATO DE
HEXAFLUORACETONA, SÓLIDO",6.1,,II,,500 g,E4,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_2235,M2236,CLOROCRESOLES SÓLIDOS,6.1,,II,,500 g,E4,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_2236,M2237,"ALCOHOL alfa-
METILBENCÍLICO SÓLIDO",6.1,,III,,5 kg,E1,"P002
IBC08
LP02",B3,T1,TP33,2021-06-01
waybill_materiales_peligrosos_2237,M2238,"NITRILOS SÓLIDOS TÓXICOS, N.E.P.",6.1,,I,274,0,E5,"P002
IBC07",B1,T6,TP33,2021-06-01
waybill_materiales_peligrosos_2238,M2239,"SELENIO, COMPUESTO DE, LÍQUIDO, N.E.P.",6.1,,I,274,0,E5,P001,,T14,"TP2
TP27",2021-06-01
waybill_materiales_peligrosos_2239,M2240,CLORODINITROBENCENOS SÓLIDOS,6.1,,II,279,500 g,E4,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_2240,M2241,DICLOROANILINAS SÓLIDAS,6.1,,II,279,500 g,E4,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_2241,M2242,DINITROBENCENOS SÓLIDOS,6.1,,II,,500 g,E4,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_2242,M2243,CLORHIDRATO DE NICOTINA SÓLIDO,6.1,,II,43,500 g,E4,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_2243,M2244,SULFATO DE NICOTINA SÓLIDO,6.1,,II,,500 g,E4,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_2244,M2245,NITROTOLUENOS SÓLIDOS,6.1,,II,,500 g,E4,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_2245,M2246,NITROXILENOS SÓLIDOS,6.1,,II,,500 g,E4,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_2246,M2247,"GASES LACRIMÓGENOS, SUSTANCIA SÓLIDA PARA LA FABRICACIÓN DE, N.E.P.",6.1,,I,274,0,E0,P002,,T6,TP33,2021-06-01
waybill_materiales_peligrosos_2247,M2248,CIANUROS DE BROMOBENCILO SÓLIDOS,6.1,,I,138,0,E5,P002,,T6,TP33,2021-06-01
waybill_materiales_peligrosos_2248,M2249,DIFENILCLOROARSINA SÓLIDA,6.1,,I,,0,E0,"P002
IBC07",B1,T6,TP33,2021-06-01
waybill_materiales_peligrosos_2249,M2250,TOLUIDINAS SÓLIDAS,6.1,,II,279,500 g,E4,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_2250,M2251,XILIDINAS SÓLIDAS,6.1,,II,,500 g,E4,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_2251,M2252,ÁCIDO FOSFÓRICO SÓLIDO,8,,III,,5 kg,E1,"P002
IBC08
LP02",B3,T1,TP33,2021-06-01
waybill_materiales_peligrosos_2252,M2253,DINITROTOLUENOS SÓLIDOS,6.1,,II,,500 g,E4,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_2253,M2254,CRESOLES SÓLIDOS,6.1,8,II,,500 g,E4,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_2254,M2255,ÁCIDO NITROSILSULFÚRICO SÓLIDO,8,,II,,1 kg,E2,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_2255,M2256,CLORONITROTOLUENOS SÓLIDOS,6.1,,III,,5 kg,E1,"P002
IBC08
LP02",B3,T1,TP33,2021-06-01
waybill_materiales_peligrosos_2256,M2257,NITROANISOL SÓLIDO,6.1,,III,279,5 kg,E1,"P002
IBC08
LP02",B3,T1,TP33,2021-06-01
waybill_materiales_peligrosos_2257,M2258,NITROBROMOBENCENOS SÓLIDOS,6.1,,III,,5 kg,E1,"P002
IBC08
LP02",B3,T1,TP33,2021-06-01
waybill_materiales_peligrosos_2258,M2259,N-ETILBENCILTOLUIDINAS SÓLIDAS,6.1,,III,,5 kg,E1,"P002
IBC08
LP02",B3,T1,TP33,2021-06-01
waybill_materiales_peligrosos_2259,M2260,"TOXINAS EXTRAÍDAS DE UN MEDIO VIVO, SÓLIDAS, N.E.P.",6.1,,I,"210
274",0,E5,"P002
IBC07",B1,T6,TP33,2021-06-01
waybill_materiales_peligrosos_2260,M2261,"ÁCIDO PROPIÓNICO con un mínimo del 90 %, en masa, de ácido",8,3,II,,1 L,E2,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_2261,M2262,"COMPUESTO
ORGANOFOSFORADO SÓLIDO TÓXICO, N.E.P.",6.1,,I,"43
274",0,E5,"P002
IBC07",B1,T6,TP33,2021-06-01
waybill_materiales_peligrosos_2262,M2263,"COMPUESTO
ORGANOARSENICAL, SÓLIDO, N.E.P.",6.1,,I,274,0,E5,"P002
IBC07",B1,T6,TP33,2021-06-01
waybill_materiales_peligrosos_2263,M2264,"CARBONILOS METÁLICOS, SÓLIDOS, N.E.P.",6.1,,I,274,0,E5,"P002
IBC07",B1,T6,TP33,2021-06-01
waybill_materiales_peligrosos_2264,M2265,"COMPUESTO
ORGANOMETÁLICO SÓLIDO TÓXICO, N.E.P.",6.1,,I,274,0,E5,"P002
IBC07",B1,T6,TP33,2021-06-01
waybill_materiales_peligrosos_2265,M2266,"COMPUESTO
ORGANOMETÁLICO SÓLIDO TÓXICO, SÓLIDO, N.E.P.",6.1,,II,274,500 g,E4,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_2266,M2267,HIDRÓGENO EN UN DISPOSITIVO DE ALMACENAMIENTO CON HIDRURO METÁLICO o HIDRÓGENO EN UN DISPOSITIVO DE ALMACENAMIENTO CON HIDRURO METÁLICO INSTALADO EN UN EQUIPO o HIDRÓGENO EN UN DISPOSITIVO DE ALMACENAMIENTO CON HIDRURO METÁLICO EMBALADO CON UN EQUIPO,2.1,,,"321
356",0,E0,P205,,,,2021-06-01
waybill_materiales_peligrosos_2267,M2268,"PINTURAS INFLAMABLES, CORROSIVAS (incluidos pinturas, lacas, esmaltes, colores, goma laca, barnices, bruñidores, encáusticos, bases líquidas para lacas) o MATERIAL INFLAMABLE, CORROSIVO RELACIONADO CON PINTURAS (incluidos disolventes y diluyentes para pinturas)",3,8,I,"163
367",0,E0,P001,,T11,"TP2
TP27",2021-06-01
waybill_materiales_peligrosos_2268,M2269,"PINTURAS CORROSIVAS, INFLAMABLES (incluidos pinturas, lacas, esmaltes, colores, goma laca, barnices, bruñidores, encáusticos, bases líquidas para lacas) o MATERIAL CORROSIVO, INFLAMABLE RELACIONADO CON PINTURAS (incluidos disolventes y diluyentes para pinturas)",8,3,II,"163
367",1 L,E2,"P001
IBC02",,T7,"TP2
TP8
TP28",2021-06-01
waybill_materiales_peligrosos_2269,M2270,"HIDROGENODIFLUORUROS EN SOLUCIÓN, N.E.P.",8,6.1,II,,1 L,E2,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_2270,M2271,ÁCIDO CROTÓNICO LÍQUIDO,8,,III,,5 L,E1,"P001
IBC03
LP01",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_2271,M2272,"CARTUCHOS PARA PILAS DE COMBUSTIBLE o CARTUCHOS PARA PILAS DE COMBUSTIBLE INSTALADOS EN UN EQUIPO o CARTUCHOS PARA PILAS DE COMBUSTIBLE EMBALADOS CON UN EQUIPO, que contienen líquidos inflamables",3,,,328,1 L,E0,P004,,,,2021-06-01
waybill_materiales_peligrosos_2272,M2273,1-HIDROXIBENZOTRIAZOL MONOHIDRATADO,4.1,,I,,0,E0,P406,PP48,,,2021-06-01
waybill_materiales_peligrosos_2273,M2274,"ETANOL Y GASOLINA, MEZCLA DE, o ETANOL Y COMBUSTIBLE PARA MOTORES, MEZCLA DE, con más del 10 % de etanol",3,,II,333,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_2274,M2275,"CARTUCHOS PARA PILAS DE COMBUSTIBLE o CARTUCHOS PARA PILAS DE COMBUSTIBLE INSTALADOS EN UN EQUIPO o CARTUCHOS PARA PILAS DE COMBUSTIBLE CONTENIDOS EN UN EQUIPO, que contienen sustancias que reaccionan con el agua",4.3,,,328   334,500 ml o 500 g,E0,P004,,,,2021-06-01
waybill_materiales_peligrosos_2275,M2276,"CARTUCHOS PARA PILAS DE COMBUSTIBLE o CARTUCHOS PARA PILAS DE COMBUSTIBLE INSTALADOS EN UN EQUIPO o CARTUCHOS PARA PILAS DE COMBUSTIBLE EMBALADOS CON UN EQUIPO, que contienen gas licuado inflamable",8,,,328   334,1 L o 1 kg,E0,P004,,,,2021-06-01
waybill_materiales_peligrosos_2276,M2277,"CARTUCHOS PARA PILAS DE COMBUSTIBLE o CARTUCHOS PARA PILAS DE COMBUSTIBLE INSTALADOS EN UN EQUIPO o CARTUCHOS PARA PILAS DE COMBUSTIBLE EMBALADOS CON UN EQUIPO, que contienen gas licuado inflamable",2.1,,,328    338,120 ml,E0,P004,,,,2021-06-01
waybill_materiales_peligrosos_2277,M2278,"CARTUCHOS PARA PILAS DE COMBUSTIBLE o CARTUCHOS PARA PILAS DE COMBUSTIBLE INSTALADOS EN UN EQUIPO o CARTUCHOS PARA PILAS DE COMBUSTIBLE CONTENIDOS EN UN EQUIPO, que contienen hidrógeno en un hidruro metálico",2.1,,,328   339,120 ml,E0,P004,,,,2021-06-01
waybill_materiales_peligrosos_2278,M2279,BATERÍAS DE IÓN LITIO (incluidas las baterías poliméricas de ión litio),9,,,188   230   310   348   376   377   384   387,0,E0,P903   P908    P909    P910    P911    LP903 LP904 LP905 LP906,,,,2021-06-01
waybill_materiales_peligrosos_2279,M2280,BATERÍAS DE IÓN LITIO INSTALADAS EN UN EQUIPO o BATERÍAS DE IÓN LITIO EMBALADAS CON UN EQUIPO (incluidas las baterías poliméricas de ión litio),9,,,188   230   310   348   360   376   377   384   387   390,0,E0,P903    P908    P909    P910    P911  LP903 LP904 LP905 LP906,,,,2021-06-01
waybill_materiales_peligrosos_2280,M2281,"METALES ALCALINOS, DISPERSIÓN DE, INFLAMABLE
oMETALES ALCALINOTÉRREOS,
DISPERSIÓN DE, INFLAMABLE",4.3,3,I,182   183,0,E0,P402,,,,2021-06-01
waybill_materiales_peligrosos_2281,M2282,"MEZCLA ANTIDETONANTE PARA COMBUSTIBLES DE MOTORES, INFLAMABLE",6.1,3,I,,0,E0,P602,,T14,TP2 TP13,2021-06-01
waybill_materiales_peligrosos_2282,M2283,"HIDRAZINA EN SOLUCIÓN ACUOSA, INFLAMABLE, con más del 37 %, en masa, de hidrazina",8,3        6.1,I,,0,E0,P001,,T10,TP2 TP13,2021-06-01
waybill_materiales_peligrosos_2283,M2284,"HIPOCLORITO DE CALCIO SECO, CORROSIVO o HIPOCLORITO DE CALCIO EN MEZCLA SECA, CORROSIVO, con más del 39 % de cloro activo (8,8 % de oxígeno activo)",5.1,8,II,314,1 kg,E2,P002 IBC08,"PP85       B2, B4, B13",,,2021-06-01
waybill_materiales_peligrosos_2284,M2285,"HIPOCLORITO DE CALCIO EN MEZCLA SECA, CORROSIVO, con más del 10 % pero no más del 39 % de cloro activo",5.1,8,III,314,5 kg,E1,"P002 IBC08 LP02
","PP85       B3, B13    L3
",,,2021-06-01
waybill_materiales_peligrosos_2285,M2286,"HIPOCLORITO DE CALCIO, HIDRATADO, CORROSIVO o HIPOCLORITO DE CALCIO HIDRATADO EN MEZCLA, CORROSIVO, con un mínimo del 5,5 % pero no más del 16 % de agua",5.1,8,II,314   322,1 kg,E2,P002 IBC08,"PP85       B2, B4, B13",,,2021-06-01
waybill_materiales_peligrosos_2286,M2287,"LÍQUIDO TÓXICO POR INHALACIÓN, INFLAMABLE, CORROSIVO, N.E.P., con una CL50 inferior o igual a 200 ml /m3 y con concentración saturada de vapor superior o igual a 500 CL50",6.1,3           8,I,274,0,E0,P601,,T22,TP2 TP13,2021-06-01
waybill_materiales_peligrosos_2287,M2288,"LÍQUIDO TÓXICO POR INHALACIÓN, INFLAMABLE, CORROSIVO, N.E.P., con una CL50 inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50",6.1,3           8,I,274,0,E0,P602,,T20,TP2 TP13,2021-06-01
waybill_materiales_peligrosos_2288,M2289,"LÍQUIDO TÓXICO POR INHALACIÓN, HIDRORREACTIVO, INFLAMABLE, N.E.P., con una CL50 inferior o igual a 200 ml/m3 y con concentración saturada de vapor superior o igual a 500 CL50",6.1,4.3        3,I,274,0,E0,P601,,T22,TP2 TP13,2021-06-01
waybill_materiales_peligrosos_2289,M2290,"LÍQUIDO TÓXICO POR INHALACIÓN, HIDRORREACTIVO, INFLAMABLE, N.E.P., con una CL50 inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50",6.1,4.3        3,I,274,0,E0,P602,,T20,TP2 TP13,2021-06-01
waybill_materiales_peligrosos_2290,M2291,"PETRÓLEO BRUTO ÁCIDO, INFLAMABLE, TÓXICO",3,6.1,I,343,0,E0,P001,,T14,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_2291,M2292,YODO,8,6.1,III,279,5 kg,E1,P002 IBC08,B3,T1,TP33,2021-06-01
waybill_materiales_peligrosos_2292,M2293,BATERÍAS DE NÍQUEL- HIDRURO METÁLICO,9,,,117,0,E0,N/A,,,,2021-06-01
waybill_materiales_peligrosos_2293,M2294,HARINA DE KRILL,4.2,,II,300,0,E2,P410 IBC06,B2,T3,TP33,2021-06-01
waybill_materiales_peligrosos_2294,M2295,MONOCLORURO DE YODO LÍQUIDO,8,,II,,1 L,E0,P001 IBC02,,T7,TP2,2021-06-01
waybill_materiales_peligrosos_2295,M2296,"CONDENSADOR ELÉCTRICO DE DOBLE CAPA (con una capacidad de almacenamiento de energía superior a 0,3 Wh)",9,,,361,0,E0,P003,,,,2021-06-01
waybill_materiales_peligrosos_2296,M2297,"PRODUCTO QUÍMICO A PRESIÓN, N.E.P.",2.2,,,274   362,0,E0,P206,PP97,T50,TP4 TP40,2021-06-01
waybill_materiales_peligrosos_2297,M2298,"PRODUCTO QUÍMICO A PRESIÓN, INFLAMABLE, N.E.P.",2.1,,,274   362,0,E0,P206,PP89,T50,TP4 TP40,2021-06-01
